Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Lsm3	ENSMUST00000040607.4	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae) 	417	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Abcb11	ENSMUST00000102710.4	ATP-binding cassette, sub-family B (MDR/TAP), member 11 	1186	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Dhdh	ENSMUST00000011526.4	dihydrodiol dehydrogenase (dimeric) 	4114	1	1	0	0	0	mmu-miR-5099	0	-0.35	< 0.1
Cobll1	ENSMUST00000112429.3	Cobl-like 1 	1040	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Cyp2c40	ENSMUST00000160476.2	cytochrome P450, family 2, subfamily c, polypeptide 40 	5	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Mmp14	ENSMUST00000089688.4	matrix metallopeptidase 14 (membrane-inserted) 	529	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Slc25a4	ENSMUST00000034049.4	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4 	102955	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Prkcdbp	ENSMUST00000047040.2	protein kinase C, delta binding protein 	4501	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Usp18	ENSMUST00000032198.9	ubiquitin specific peptidase 18 	16	1	1	0	0	0	mmu-miR-5099	0	-0.32	< 0.1
Sh3tc2	ENSMUST00000051720.5	SH3 domain and tetratricopeptide repeats 2 	513	1	0	1	0	0	mmu-miR-5099	0	-0.07	< 0.1
H2-Q10	ENSMUST00000174525.2	histocompatibility 2, Q region locus 10 	6249	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Gm28048	ENSMUST00000160826.1	predicted gene, 28048 	690	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Tktl2	ENSMUST00000183187.1	transketolase-like 2 	5	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Steap4	ENSMUST00000115421.1	STEAP family member 4 	5301	1	0	0	1	0	mmu-miR-5099	0	-0.25	< 0.1
Gclm	ENSMUST00000029769.8	glutamate-cysteine ligase, modifier subunit 	9079	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Ippk	ENSMUST00000021817.8	inositol 1,3,4,5,6-pentakisphosphate 2-kinase 	793	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Ghitm	ENSMUST00000042564.10	growth hormone inducible transmembrane protein 	6265	1	0	1	0	0	mmu-miR-5099	0	-0.10	< 0.1
Actn1	ENSMUST00000021554.9	actinin, alpha 1 	3072	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Avpi1	ENSMUST00000018965.3	arginine vasopressin-induced 1 	2309	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
B3gnt2	ENSMUST00000062844.10	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 	690	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Trpm7	ENSMUST00000103224.4	transient receptor potential cation channel, subfamily M, member 7 	773	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Ascc1	ENSMUST00000050516.7	activating signal cointegrator 1 complex subunit 1 	1351	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Cyp2b13	ENSMUST00000005669.7	cytochrome P450, family 2, subfamily b, polypeptide 13 	7	1	0	0	1	7	mmu-miR-5099	0	-0.06	< 0.1
Agt	ENSMUST00000063278.6	angiotensinogen (serpin peptidase inhibitor, clade A, member 8) 	2632	1	0	0	1	1	mmu-miR-5099	0	-0.13	< 0.1
Elfn2	ENSMUST00000088592.4	leucine rich repeat and fibronectin type III, extracellular 2 	5	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Ncor2	ENSMUST00000111398.2	nuclear receptor co-repressor 2 	479	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Tmem37	ENSMUST00000056089.7	transmembrane protein 37 	3101	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Cse1l	ENSMUST00000002790.8	chromosome segregation 1-like (S. cerevisiae) 	3849	1	0	0	1	1	mmu-miR-5099	0	-0.25	< 0.1
Lsm12	ENSMUST00000107156.3	LSM12 homolog (S. cerevisiae) 	3995	1	0	1	0	0	mmu-miR-5099	0	-0.21	< 0.1
Kcnj4	ENSMUST00000057801.6	potassium inwardly-rectifying channel, subfamily J, member 4 	19	2	0	0	2	0	mmu-miR-5099	0	-0.17	< 0.1
Mill1	ENSMUST00000066780.4	MHC I like leukocyte 1 	5	1	0	0	1	0	mmu-miR-5099	0	-0.04	< 0.1
F830016B08Rik	ENSMUST00000171297.1	RIKEN cDNA F830016B08 gene 	18	2	1	0	1	0	mmu-miR-5099	0	-0.31	< 0.1
Trim23	ENSMUST00000069187.6	tripartite motif-containing 23 	992	1	0	1	0	0	mmu-miR-5099	0	-0.07	< 0.1
Ints1	ENSMUST00000072607.4	integrator complex subunit 1 	1495	1	0	0	1	1	mmu-miR-5099	0	-0.06	< 0.1
Emc2	ENSMUST00000022962.6	ER membrane protein complex subunit 2 	4059	1	0	0	1	1	mmu-miR-5099	0	-0.15	< 0.1
Lrrc10b	ENSMUST00000171400.2	leucine rich repeat containing 10B 	12	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Gdap2	ENSMUST00000029459.4	ganglioside-induced differentiation-associated-protein 2 	789	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Trpc5	ENSMUST00000040184.3	transient receptor potential cation channel, subfamily C, member 5 	5	2	0	0	2	1	mmu-miR-5099	0	-0.07	< 0.1
Mrpl14	ENSMUST00000024734.7	mitochondrial ribosomal protein L14 	9481	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Gja1	ENSMUST00000068581.7	gap junction protein, alpha 1 	1887	1	0	0	1	0	mmu-miR-5099	0	-0.05	< 0.1
Wdr1	ENSMUST00000005234.9	WD repeat domain 1 	1833	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Sdhb	ENSMUST00000010007.8	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) 	14414	1	1	0	0	0	mmu-miR-5099	0	-0.47	< 0.1
Rif1	ENSMUST00000069794.5	Rap1 interacting factor 1 homolog (yeast) 	4217	1	0	0	1	0	mmu-miR-5099	0	-0.04	< 0.1
Agtrap	ENSMUST00000030865.8	angiotensin II, type I receptor-associated protein 	1600	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Trim35	ENSMUST00000022623.7	tripartite motif-containing 35 	2152	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Cyp2b9	ENSMUST00000082214.4	cytochrome P450, family 2, subfamily b, polypeptide 9 	6	1	0	0	1	3	mmu-miR-5099	0	-0.07	< 0.1
Cck	ENSMUST00000035120.4	cholecystokinin 	10	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Pdgfrb	ENSMUST00000025522.5	platelet derived growth factor receptor, beta polypeptide 	1178	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Prss16	ENSMUST00000006341.2	protease, serine 16 (thymus) 	22	2	0	0	2	1	mmu-miR-5099	0	-0.13	< 0.1
Sod1	ENSMUST00000023707.9	superoxide dismutase 1, soluble 	66260	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
A530054K11Rik	ENSMUST00000012314.8	RIKEN cDNA A530054K11 gene 	22	1	0	1	0	3	mmu-miR-5099	0	-0.15	< 0.1
Gcat	ENSMUST00000006544.7	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase) 	4961	1	0	0	1	0	mmu-miR-5099	0	-0.03	< 0.1
Copa	ENSMUST00000027833.6	coatomer protein complex subunit alpha 	3908	1	0	0	1	1	mmu-miR-5099	0	-0.08	< 0.1
Oaf	ENSMUST00000034512.5	OAF homolog (Drosophila) 	4152	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Tmem8b	ENSMUST00000107865.3	transmembrane protein 8B 	132	1*	0	0	0	0	mmu-miR-5099	0	0	< 0.1
Aarsd1	ENSMUST00000070395.8	alanyl-tRNA synthetase domain containing 1 	161	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Cox5b	ENSMUST00000081180.4	cytochrome c oxidase subunit Vb 	40278	1	0	0	1	2	mmu-miR-5099	0	-0.31	< 0.1
Prr13	ENSMUST00000023810.6	proline rich 13 	3553	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Cplx2	ENSMUST00000026985.8	complexin 2 	77	1	0	1	0	1	mmu-miR-5099	0	-0.17	< 0.1
Dpp6	ENSMUST00000120555.2	dipeptidylpeptidase 6 	16	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Glrx2	ENSMUST00000129653.2	glutaredoxin 2 (thioltransferase) 	7000	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Agpat3	ENSMUST00000001240.6	1-acylglycerol-3-phosphate O-acyltransferase 3 	2432	1	0	1	0	0	mmu-miR-5099	0	-0.10	< 0.1
1810013L24Rik	ENSMUST00000023150.5	RIKEN cDNA 1810013L24 gene 	1935	1	0	0	1	1	mmu-miR-5099	0	-0.07	< 0.1
1200014J11Rik	ENSMUST00000021135.3	RIKEN cDNA 1200014J11 gene 	434	1	0	0	1	3	mmu-miR-5099	0	-0.05	< 0.1
Lsr	ENSMUST00000001279.9	lipolysis stimulated lipoprotein receptor 	1781	1	0	0	1	0	mmu-miR-5099	0	-0.33	< 0.1
Il21	ENSMUST00000161015.1	interleukin 21 	0	1	0	0	1	1	mmu-miR-5099	0	-0.24	< 0.1
Sec62	ENSMUST00000029256.7	SEC62 homolog (S. cerevisiae) 	1364	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Colq	ENSMUST00000112027.3	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase 	114	1	0	0	1	2	mmu-miR-5099	0	-0.09	< 0.1
Stxbp5l	ENSMUST00000114787.2	syntaxin binding protein 5-like 	46	1	0	0	1	1	mmu-miR-5099	0	-0.04	< 0.1
Ctsl	ENSMUST00000021933.7	cathepsin L 	19683	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Eif2s3y	ENSMUST00000091197.3	eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked 	5525	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Smarca4	ENSMUST00000098948.4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 	4130	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Itm2b	ENSMUST00000022704.7	integral membrane protein 2B 	16847	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Rgma	ENSMUST00000094312.6	repulsive guidance molecule family member A 	540	1	0	0	1	1	mmu-miR-5099	0	-0.06	< 0.1
Hist1h2bm	ENSMUST00000110476.3	histone cluster 1, H2bm 	1	1*	0	0	0	0	mmu-miR-5099	0	0	< 0.1
Gm10083	ENSMUST00000074466.5	predicted gene 10083 	11	1*	0	0	0	0	mmu-miR-5099	0	0	< 0.1
Gm27029	ENSMUST00000107257.2	predicted gene, 27029 	161	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Rnase6	ENSMUST00000095923.3	ribonuclease, RNase A family, 6 	41	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Kbtbd3	ENSMUST00000049648.7	kelch repeat and BTB (POZ) domain containing 3 	37	2	0	0	2	0	mmu-miR-5099	0	-0.07	< 0.1
Hist1h1c	ENSMUST00000040914.2	histone cluster 1, H1c 	5196	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Ddx11	ENSMUST00000163605.2	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 	5825	1	0	0	1	0	mmu-miR-5099	0	-0.04	< 0.1
Fgb	ENSMUST00000048246.3	fibrinogen beta chain 	47327	1	0	0	1	2	mmu-miR-5099	0	-0.17	< 0.1
Mss51	ENSMUST00000022353.3	MSS51 mitochondrial translational activator 	12892	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Cnot6	ENSMUST00000145353.2	CCR4-NOT transcription complex, subunit 6 	874	1	0	0	1	1	mmu-miR-5099	0	-0.17	< 0.1
Rnpepl1	ENSMUST00000027487.9	arginyl aminopeptidase (aminopeptidase B)-like 1 	4508	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Fnta	ENSMUST00000016138.9	farnesyltransferase, CAAX box, alpha 	2768	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Nop10	ENSMUST00000028553.3	NOP10 ribonucleoprotein 	22599	1	0	0	1	0	mmu-miR-5099	0	-0.25	< 0.1
Dnase1l3	ENSMUST00000026315.7	deoxyribonuclease 1-like 3 	458	1	0	1	0	1	mmu-miR-5099	0	-0.15	< 0.1
Acadl	ENSMUST00000027153.5	acyl-Coenzyme A dehydrogenase, long-chain 	1619	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Aldh1b1	ENSMUST00000044384.4	aldehyde dehydrogenase 1 family, member B1 	1119	1*	0	0	0	0	mmu-miR-5099	0	0	< 0.1
Phyh	ENSMUST00000027975.7	phytanoyl-CoA hydroxylase 	10750	2	0	0	2	0	mmu-miR-5099	0	-0.19	< 0.1
Slc5a6	ENSMUST00000114665.2	solute carrier family 5 (sodium-dependent vitamin transporter), member 6 	102	1*	0	0	0	0	mmu-miR-5099	0	0	< 0.1
Msn	ENSMUST00000117399.1	moesin 	7837	1	0	0	1	0	mmu-miR-5099	0	-0.05	< 0.1
Agtpbp1	ENSMUST00000022040.7	ATP/GTP binding protein 1 	264	1	0	1	0	0	mmu-miR-5099	0	-0.02	< 0.1
Klhl31	ENSMUST00000057781.7	kelch-like 31 	1452	1	0	0	1	1	mmu-miR-5099	0	-0.10	< 0.1
Ing2	ENSMUST00000080353.2	inhibitor of growth family, member 2 	1262	1	0	0	1	2	mmu-miR-5099	0	-0.04	< 0.1
Aste1	ENSMUST00000035181.4	asteroid homolog 1 (Drosophila) 	106	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Snrnp70	ENSMUST00000074575.7	small nuclear ribonucleoprotein 70 (U1) 	5577	1	0	0	1	1	mmu-miR-5099	0	-0.01	< 0.1
