Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Grap2	ENSMUST00000043149.7	GRB2-related adaptor protein 2 	31	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Ttll8	ENSMUST00000109371.2	tubulin tyrosine ligase-like family, member 8 	14	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Zc3h10	ENSMUST00000040572.4	zinc finger CCCH type containing 10 	169	2	0	1	1	2	mmu-miR-21a-3p	-0.01	-0.17	< 0.1
Fank1	ENSMUST00000065359.6	fibronectin type 3 and ankyrin repeat domains 1 	31	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Aif1l	ENSMUST00000001920.7	allograft inflammatory factor 1-like 	572	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
N28178	ENSMUST00000107975.2	expressed sequence N28178 	23	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Slc38a6	ENSMUST00000140523.2	solute carrier family 38, member 6 	165	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.22	< 0.1
Arglu1	ENSMUST00000048545.8	arginine and glutamate rich 1 	1240	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Tmtc1	ENSMUST00000060095.9	transmembrane and tetratricopeptide repeat containing 1 	433	1	0	1	0	4	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
2810459M11Rik	ENSMUST00000165824.2	RIKEN cDNA 2810459M11 gene 	877	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.20	< 0.1
Mctp1	ENSMUST00000125209.2	multiple C2 domains, transmembrane 1 	29	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.14	< 0.1
Tram2	ENSMUST00000037998.5	translocating chain-associating membrane protein 2 	195	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Fam204a	ENSMUST00000065286.1	family with sequence similarity 204, member A 	1405	2	1	1	0	0	mmu-miR-21a-3p	-0.01	-0.16	< 0.1
Nox4	ENSMUST00000032781.8	NADPH oxidase 4 	496	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.14	< 0.1
Ptgs1	ENSMUST00000062069.5	prostaglandin-endoperoxide synthase 1 	1108	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Tm2d1	ENSMUST00000102793.5	TM2 domain containing 1 	236	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.07	< 0.1
BC049352	ENSMUST00000164650.2	cDNA sequence BC049352 	81	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.16	< 0.1
Msantd1	ENSMUST00000050535.1	Myb/SANT-like DNA-binding domain containing 1 	20	2	0	1	1	0	mmu-miR-21a-3p	-0.01	-0.13	< 0.1
Sept6	ENSMUST00000053456.5	septin 6 	1556	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.13	< 0.1
Entpd1	ENSMUST00000112231.3	ectonucleoside triphosphate diphosphohydrolase 1 	369	2	0	1	1	0	mmu-miR-21a-3p	-0.01	-0.12	< 0.1
Trim58	ENSMUST00000075084.4	tripartite motif-containing 58 	9	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Rlim	ENSMUST00000121153.2	ring finger protein, LIM domain interacting 	1532	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Hand2	ENSMUST00000040104.3	heart and neural crest derivatives expressed transcript 2 	201	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.24	< 0.1
BC068281	ENSMUST00000085793.2	cDNA sequence BC068281 	107	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Fap	ENSMUST00000102732.4	fibroblast activation protein 	28	1	0	1	0	3	mmu-miR-21a-3p	-0.01	-0.18	< 0.1
Tbc1d4	ENSMUST00000161991.2	TBC1 domain family, member 4 	274	1	1	0	0	2	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Rab5a	ENSMUST00000017975.5	RAB5A, member RAS oncogene family 	90	2	0	2	0	0	mmu-miR-21a-3p	-0.01	-0.20	< 0.1
Cacybp	ENSMUST00000014370.5	calcyclin binding protein 	2933	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.20	< 0.1
Prkaa2	ENSMUST00000030243.7	protein kinase, AMP-activated, alpha 2 catalytic subunit 	2924	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Lmbrd1	ENSMUST00000095062.4	LMBR1 domain containing 1 	2113	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Tmem126a	ENSMUST00000032844.5	transmembrane protein 126A 	83	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.19	< 0.1
9130019O22Rik	ENSMUST00000049052.3	RIKEN cDNA 9130019O22 gene 	135	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Bmp3	ENSMUST00000031278.4	bone morphogenetic protein 3 	134	2	0	2	0	2	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Fam47e	ENSMUST00000175974.1	family with sequence similarity 47, member E 	140	2	1	1	0	0	mmu-miR-21a-3p	-0.01	-0.40	< 0.1
Tmem44	ENSMUST00000140402.2	transmembrane protein 44 	100	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Gsg2	ENSMUST00000052140.2	germ cell-specific gene 2 	48	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.05	< 0.1
Zbtb25	ENSMUST00000176102.2	zinc finger and BTB domain containing 25 	270	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Fbf1	ENSMUST00000103031.2	Fas (TNFRSF6) binding factor 1 	85	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Phax	ENSMUST00000008445.5	phosphorylated adaptor for RNA export 	914	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.21	< 0.1
Amer2	ENSMUST00000022561.6	APC membrane recruitment 2 	13	2	0	2	0	3	mmu-miR-21a-3p	-0.01	-0.10	< 0.1
Nav1	ENSMUST00000067414.7	neuron navigator 1 	499	3	0	3	0	2	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Zic3	ENSMUST00000088627.5	zinc finger protein of the cerebellum 3 	339	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Ciapin1	ENSMUST00000162538.2	cytokine induced apoptosis inhibitor 1 	2395	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.27	< 0.1
Cdk5rap2	ENSMUST00000144099.2	CDK5 regulatory subunit associated protein 2 	278	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Abhd17c	ENSMUST00000117085.1	abhydrolase domain containing 17C 	392	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Eef1d	ENSMUST00000154584.2	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) 	3254	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.12	< 0.1
Hnrnpd	ENSMUST00000172361.2	heterogeneous nuclear ribonucleoprotein D 	3089	4	1	1	2	0	mmu-miR-21a-3p	-0.01	-0.34	< 0.1
Ttc9c	ENSMUST00000096751.5	tetratricopeptide repeat domain 9C 	434	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Zfp54	ENSMUST00000165230.2	zinc finger protein 54 	71	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.17	< 0.1
Dyrk3	ENSMUST00000016670.8	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 	41	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Ate1	ENSMUST00000033139.8	arginyltransferase 1 	231	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Slc16a14	ENSMUST00000027422.6	solute carrier family 16 (monocarboxylic acid transporters), member 14 	219	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Rmdn2	ENSMUST00000040368.2	regulator of microtubule dynamics 2 	920	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Cd3d	ENSMUST00000034602.7	CD3 antigen, delta polypeptide 	21	2	0	1	1	0	mmu-miR-21a-3p	-0.01	-0.18	< 0.1
Zdhhc23	ENSMUST00000036321.8	zinc finger, DHHC domain containing 23 	41	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Zfp521	ENSMUST00000025288.7	zinc finger protein 521 	37	1	0	0	1	2	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Gbp8	ENSMUST00000031235.7	guanylate-binding protein 8 	29	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.05	< 0.1
Mul1	ENSMUST00000044058.5	mitochondrial ubiquitin ligase activator of NFKB 1 	1649	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Hmgn2	ENSMUST00000136327.1	high mobility group nucleosomal binding domain 2 	8	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Anapc16	ENSMUST00000182898.2	anaphase promoting complex subunit 16 	1504	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.09	< 0.1
Magix	ENSMUST00000115695.3	MAGI family member, X-linked 	282	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Loxl4	ENSMUST00000026190.8	lysyl oxidase-like 4 	34	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Commd1	ENSMUST00000159081.2	COMM domain containing 1 	189	3	1	1	1	1	mmu-miR-21a-3p	-0.01	-0.28	< 0.1
Yme1l1	ENSMUST00000028117.3	YME1-like 1 (S. cerevisiae) 	7234	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.14	< 0.1
Stk32a	ENSMUST00000045477.4	serine/threonine kinase 32A 	57	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Rab1	ENSMUST00000020358.6	RAB1, member RAS oncogene family 	25806	1	0	1	0	3	mmu-miR-21a-3p	-0.01	-0.23	< 0.1
Acsl1	ENSMUST00000034046.6	acyl-CoA synthetase long-chain family member 1 	1112	1	0	0	1	2	mmu-miR-21a-3p	-0.01	-0.05	< 0.1
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Ube2q1	ENSMUST00000038356.8	ubiquitin-conjugating enzyme E2Q (putative) 1 	2605	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Cox11	ENSMUST00000020851.9	cytochrome c oxidase assembly protein 11 	1022	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.18	< 0.1
Pcsk1n	ENSMUST00000041096.3	proprotein convertase subtilisin/kexin type 1 inhibitor 	38	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Tceanc2	ENSMUST00000057043.4	transcription elongation factor A (SII) N-terminal and central domain containing 2 	503	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.22	< 0.1
Eif4e3	ENSMUST00000032151.2	eukaryotic translation initiation factor 4E member 3 	317	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.10	< 0.1
Tex26	ENSMUST00000031667.4	testis expressed 26 	11	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.10	< 0.1
Cnnm2	ENSMUST00000099373.5	cyclin M2 	538	1	1	0	0	1	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Fam49a	ENSMUST00000069066.7	family with sequence similarity 49, member A 	260	3	0	3	0	1	mmu-miR-21a-3p	-0.01	-0.21	< 0.1
Ncoa3	ENSMUST00000088095.5	nuclear receptor coactivator 3 	1832	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Lrrc4c	ENSMUST00000135431.2	leucine rich repeat containing 4C 	19	2	1	1	0	1	mmu-miR-21a-3p	-0.01	-0.12	< 0.1
Hint3	ENSMUST00000161074.2	histidine triad nucleotide binding protein 3 	1027	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.09	< 0.1
B3glct	ENSMUST00000100404.3	beta-3-glucosyltransferase 	210	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Nfic	ENSMUST00000020461.9	nuclear factor I/C 	184	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Snapc1	ENSMUST00000021532.4	small nuclear RNA activating complex, polypeptide 1 	387	2	0	2	0	0	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Otub1	ENSMUST00000025679.5	OTU domain, ubiquitin aldehyde binding 1 	5075	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Zfp879	ENSMUST00000109134.2	zinc finger protein 879 	23	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Znrf1	ENSMUST00000171182.2	zinc and ring finger 1 	212	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Hist1h2be	ENSMUST00000091704.5	histone cluster 1, H2be 	282	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.28	< 0.1
Pdp2	ENSMUST00000059588.6	pyruvate dehyrogenase phosphatase catalytic subunit 2 	672	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Cytip	ENSMUST00000028175.6	cytohesin 1 interacting protein 	579	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.16	< 0.1
St8sia3	ENSMUST00000025477.8	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 	17	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Psen1	ENSMUST00000101225.1	presenilin 1 	3593	1	1	0	0	1	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Zfp398	ENSMUST00000114598.1	zinc finger protein 398 	264	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Bmp8a	ENSMUST00000102641.4	bone morphogenetic protein 8a 	19	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Oscp1	ENSMUST00000035497.4	organic solute carrier partner 1 	173	1	1	0	0	1	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Nkx6-2	ENSMUST00000106095.2	NK6 homeobox 2 	10	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Krba1	ENSMUST00000114572.4	KRAB-A domain containing 1 	307	2	0	1	1	2	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Fyn	ENSMUST00000063091.7	Fyn proto-oncogene 	547	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.17	< 0.1
Tlr4	ENSMUST00000048096.6	toll-like receptor 4 	521	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Cyp2d10	ENSMUST00000072776.3	cytochrome P450, family 2, subfamily d, polypeptide 10 	934	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Slc4a8	ENSMUST00000023776.7	solute carrier family 4 (anion exchanger), member 8 	103	2	0	2	0	2	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Minos1	ENSMUST00000143971.1	mitochondrial inner membrane organizing system 1 	7858	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.13	< 0.1
4932431P20Rik	ENSMUST00000141713.1	RIKEN cDNA 4932431P20 gene 	6	2	0	1	1	3	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Slc26a3	ENSMUST00000001254.5	solute carrier family 26, member 3 	19	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Rps7	ENSMUST00000074267.3	ribosomal protein S7 	155	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.22	< 0.1
Crtc1	ENSMUST00000076615.5	CREB regulated transcription coactivator 1 	208	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Zfp442	ENSMUST00000109916.2	zinc finger protein 442 	135	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Eps15	ENSMUST00000102729.4	epidermal growth factor receptor pathway substrate 15 	2282	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Bcmo1	ENSMUST00000176860.1	beta-carotene 15,15'-monooxygenase 	104	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.24	< 0.1
Hs3st1	ENSMUST00000117944.1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1 	137	2	1	1	0	0	mmu-miR-21a-3p	-0.01	-0.07	< 0.1
Cpt1b	ENSMUST00000109313.3	carnitine palmitoyltransferase 1b, muscle 	2009	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.14	< 0.1
Galnt15	ENSMUST00000022460.5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15 	203	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Ankdd1a	ENSMUST00000061766.5	ankyrin repeat and death domain containing 1A 	1	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Mybl2	ENSMUST00000018005.4	myeloblastosis oncogene-like 2 	1006	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Med14	ENSMUST00000096495.5	mediator complex subunit 14 	823	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Amn	ENSMUST00000021707.6	amnionless 	369	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.30	< 0.1
Gli3	ENSMUST00000110510.3	GLI-Kruppel family member GLI3 	73	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
2810004N23Rik	ENSMUST00000034465.7	RIKEN cDNA 2810004N23 gene 	124	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.10	< 0.1
H2-T10	ENSMUST00000166442.2	histocompatibility 2, T region locus 10 	14	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.05	< 0.1
Jmy	ENSMUST00000065537.7	junction-mediating and regulatory protein 	482	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Rps12	ENSMUST00000073926.6	ribosomal protein S12 	252	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.21	< 0.1
Tph1	ENSMUST00000107669.3	tryptophan hydroxylase 1 	17	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Ptchd4	ENSMUST00000048691.4	patched domain containing 4 	25	4	1	2	1	2	mmu-miR-21a-3p	-0.01	-0.19	< 0.1
Zfp948	ENSMUST00000088787.5	zinc finger protein 948 	114	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.09	< 0.1
Anks6	ENSMUST00000084616.2	ankyrin repeat and sterile alpha motif domain containing 6 	158	2	2	0	0	0	mmu-miR-21a-3p	-0.01	-0.17	< 0.1
Dusp8	ENSMUST00000039926.4	dual specificity phosphatase 8 	337	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
A830010M20Rik	ENSMUST00000100951.3	RIKEN cDNA A830010M20 gene 	154	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Wdr24	ENSMUST00000026833.5	WD repeat domain 24 	697	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.34	< 0.1
Ddx17	ENSMUST00000054014.7	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 	9822	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Spa17	ENSMUST00000002013.9	sperm autoantigenic protein 17 	134	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.20	< 0.1
Lyrm9	ENSMUST00000147875.3	LYR motif containing 9 	1310	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.07	< 0.1
Cnih4	ENSMUST00000134115.2	cornichon homolog 4 (Drosophila) 	1546	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.05	< 0.1
Hykk	ENSMUST00000039742.7	hydroxylysine kinase 1 	2556	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Nup155	ENSMUST00000163765.1	nucleoporin 155 	2075	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Pla2r1	ENSMUST00000112525.3	phospholipase A2 receptor 1 	165	2	1	1	0	1	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Cdh4	ENSMUST00000000314.7	cadherin 4 	111	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Ndor1	ENSMUST00000100329.4	NADPH dependent diflavin oxidoreductase 1 	526	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
2210018M11Rik	ENSMUST00000038359.4	RIKEN cDNA 2210018M11 gene 	780	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.09	< 0.1
Sntg1	ENSMUST00000140295.2	syntrophin, gamma 1 	19	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Inpp4b	ENSMUST00000172031.2	inositol polyphosphate-4-phosphatase, type II 	281	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Dnase2a	ENSMUST00000109744.2	deoxyribonuclease II alpha 	69	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.18	< 0.1
Pdlim1	ENSMUST00000068439.7	PDZ and LIM domain 1 (elfin) 	86	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.15	< 0.1
Gpatch11	ENSMUST00000170759.1	G patch domain containing 11 	672	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.05	< 0.1
Ap3s2	ENSMUST00000075657.6	adaptor-related protein complex 3, sigma 2 subunit 	1129	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.07	< 0.1
Serinc3	ENSMUST00000017851.3	serine incorporator 3 	5415	1	1	0	0	0	mmu-miR-21a-3p	-0.01	-0.08	< 0.1
Rock2	ENSMUST00000020904.6	Rho-associated coiled-coil containing protein kinase 2 	1341	2	0	2	0	1	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Tbc1d5	ENSMUST00000024717.8	TBC1 domain family, member 5 	569	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Cers6	ENSMUST00000028426.3	ceramide synthase 6 	1016	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Ankrd45	ENSMUST00000111608.2	ankyrin repeat domain 45 	57	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Foxj3	ENSMUST00000044564.9	forkhead box J3 	40	3	0	3	0	1	mmu-miR-21a-3p	-0.01	-0.06	< 0.1
Aktip	ENSMUST00000120349.2	thymoma viral proto-oncogene 1 interacting protein 	2485	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.36	< 0.1
Krt83	ENSMUST00000081945.3	keratin 83 	9	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Nr2c1	ENSMUST00000105290.3	nuclear receptor subfamily 2, group C, member 1 	262	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Sntb2	ENSMUST00000047425.3	syntrophin, basic 2 	169	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Akirin2	ENSMUST00000084299.5	akirin 2 	4770	3	0	3	0	0	mmu-miR-21a-3p	-0.01	-0.30	< 0.1
Dusp11	ENSMUST00000032071.9	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting) 	892	2	0	2	0	2	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Snx16	ENSMUST00000099223.5	sorting nexin 16 	579	2	0	1	1	0	mmu-miR-21a-3p	-0.01	-0.21	< 0.1
Flywch2	ENSMUST00000024704.4	FLYWCH family member 2 	29	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.14	< 0.1
Vps36	ENSMUST00000033866.8	vacuolar protein sorting 36 (yeast) 	2780	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Cpped1	ENSMUST00000096272.5	calcineurin-like phosphoesterase domain containing 1 	139	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.14	< 0.1
1700019N19Rik	ENSMUST00000028299.5	RIKEN cDNA 1700019N19 gene 	6	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.09	< 0.1
Vcpip1	ENSMUST00000057438.6	valosin containing protein (p97)/p47 complex interacting protein 1 	1069	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.10	< 0.1
Mrps33	ENSMUST00000114797.1	mitochondrial ribosomal protein S33 	2402	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.24	< 0.1
Suv39h2	ENSMUST00000027956.3	suppressor of variegation 3-9 homolog 2 (Drosophila) 	203	2	0	2	0	0	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Nasp	ENSMUST00000030457.6	nuclear autoantigenic sperm protein (histone-binding) 	5454	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.16	< 0.1
Tkt	ENSMUST00000022529.6	transketolase 	311	3	0	2	1	0	mmu-miR-21a-3p	-0.01	-0.20	< 0.1
Dhrs7b	ENSMUST00000108718.1	dehydrogenase/reductase (SDR family) member 7B 	1303	2	0	2	0	0	mmu-miR-21a-3p	-0.01	-0.16	< 0.1
Pelo	ENSMUST00000109226.3	pelota homolog (Drosophila) 	131	2	0	2	0	1	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Coa7	ENSMUST00000131656.1	cytochrome c oxidase assembly factor 7 	726	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Gm9970	ENSMUST00000068997.3	predicted gene 9970 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.01	-0.01	< 0.1
Kdsr	ENSMUST00000010049.5	3-ketodihydrosphingosine reductase 	732	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Acer3	ENSMUST00000033020.8	alkaline ceramidase 3 	754	2	0	1	1	1	mmu-miR-21a-3p	-0.01	-0.11	< 0.1
Fbxo16	ENSMUST00000169656.1	F-box protein 16 	45	2	1	1	0	0	mmu-miR-21a-3p	-0.01	-0.22	< 0.1
Nmt1	ENSMUST00000021314.7	N-myristoyltransferase 1 	704	1	0	1	0	2	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
6030445D17Rik	ENSMUST00000084593.2	RIKEN cDNA 6030445D17 gene 	18	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Ccdc104	ENSMUST00000020754.4	coiled-coil domain containing 104 	120	3	2	1	0	0	mmu-miR-21a-3p	-0.01	-0.30	< 0.1
Alkbh8	ENSMUST00000053407.6	alkB, alkylation repair homolog 8 (E. coli) 	693	1	0	1	0	3	mmu-miR-21a-3p	-0.01	-0.02	< 0.1
Gm3646	ENSMUST00000171319.2	predicted gene 3646 	143	1	0	0	1	1	mmu-miR-21a-3p	-0.01	-0.04	< 0.1
Pou3f3	ENSMUST00000054883.3	POU domain, class 3, transcription factor 3 	71	1	0	1	0	1	mmu-miR-21a-3p	-0.01	-0.03	< 0.1
Nedd4l	ENSMUST00000163516.2	neural precursor cell expressed, developmentally down-regulated gene 4-like 	1754	2	0	1	1	0	mmu-miR-21a-3p	-0.01	-0.16	< 0.1
Adal	ENSMUST00000028702.4	adenosine deaminase-like 	837	1	0	1	0	0	mmu-miR-21a-3p	-0.01	-0.09	< 0.1
